,Air feed [L/min],Biomass [g/L],Cum. Acid feed [L/min],Cum. Base feed [L/min],DO2 [%],DO2 [%]- smoothed,DateTime,Glucose feed [L/min],Glucose feed [g/h],Offgas CO2 [%],Offgas N2 [%],Offgas O2 [%],Pump - Acid [L/min],Pump - Base [L/min],Stirrer [rpm],Stirring [rpm]- smoothed,T [°C]- smoothed,Temperature [°C],Volume [L],pH Value (pH),time [h]
2364,0.0002,,0.06628790000000002,0.09926872500000009,3.0733333333333333,3.2026082146839387,2023-06-02 01:39:00,0.0,0.0,1.7647475581016963,77.26255281509857,19.50770678058694,0.0,0.0,997.3008333333333,997.6113779795669,29.93157038723326,29.9375,2.4107777310606107,6.955,39.4
2365,0.0002,,0.06628790000000002,0.09937125000000009,3.58375,3.240722393215545,2023-06-02 01:40:00,0.0,0.0,1.7654644133610418,77.26176998048975,19.507203647311417,0.0,0.00010252500000000001,997.4699999999999,997.5972401816101,29.930080015176603,29.916666666666668,2.4108802560606106,6.954444444444444,39.42
2366,0.0002,,0.06628790000000002,0.09952502500000009,3.8055555555555554,3.2972057094495457,2023-06-02 01:41:00,0.0,0.0,1.7684146300388273,77.25955418296225,19.506465382045626,0.0,0.000153775,997.9549999999999,997.633016163449,29.93015534699228,29.930833333333336,2.411034031060611,6.95375,39.43
2367,0.0002,,0.06628790000000002,0.09952502500000009,3.50625,3.318110138504591,2023-06-02 01:42:00,0.0,0.0,1.7707024715464488,77.25699183882078,19.505931446625876,0.0,0.0,998.13,997.6827145471041,29.92855647895972,29.91416666666667,2.411034031060611,6.96,39.45
2368,0.0002,,0.06628790000000002,0.09957630000000009,3.1644444444444444,3.302743569098576,2023-06-02 01:43:00,0.0,0.0,1.772270034910492,77.25920208551791,19.502963919790098,0.0,5.1275000000000006e-05,996.8299999999999,997.5974430923935,29.928064467427383,29.923636363636366,2.4110853060606106,6.9511111111111115,39.47
2369,0.0002,,0.06628790000000002,0.09967887500000008,3.1966666666666668,3.292135878855385,2023-06-02 01:44:00,0.0,0.0,1.7726201473501975,77.25909917494722,19.502384718726535,0.0,0.000102575,997.5066666666667,997.5883654498208,29.92834135401798,29.930833333333336,2.4111878810606107,6.96,39.48
2370,0.0002,,0.06628790000000002,0.09978137500000009,3.1875,3.281672290969847,2023-06-02 01:45:00,0.0,0.0,1.7728898605535204,77.25877193074646,19.502205689672046,0.0,0.0001025,997.4441666666667,997.5739455715053,29.92792388528285,29.924166666666668,2.4112903810606108,6.955555555555556,39.5
2371,0.0002,,0.06628790000000002,0.09978137500000009,3.118888888888889,3.265393950761751,2023-06-02 01:46:00,0.0,0.0,1.771206417387897,77.26152309295084,19.50151345037666,0.0,0.0,997.7624999999999,997.5928010143549,29.93113149675456,29.959999999999997,2.4112903810606108,6.96375,39.52
2372,0.0002,,0.06628790000000002,0.09978137500000009,3.53625,3.292479555685576,2023-06-02 01:47:00,0.0,0.0,1.7700933143758546,77.26090460512025,19.50362992909504,0.0,0.0,997.6154545454546,997.5950663674648,29.931200165260922,29.931818181818183,2.4112903810606108,6.955555555555556,39.53
2373,0.0002,,0.06628790000000002,0.09993515000000008,2.9966666666666666,3.2628982667836857,2023-06-02 01:48:00,0.0,0.0,1.7703334406970441,77.26399262549397,19.500897936685266,0.0,0.000153775,998.5908333333333,997.6946430640517,29.931080148734832,29.930000000000003,2.4114441560606106,6.9575,39.55
2374,0.0002,,0.06628790000000002,0.09993515000000008,3.5475,3.2913584401053173,2023-06-02 01:49:00,0.0,0.0,1.7723891156356373,77.26190390101986,19.500918540407252,0.0,0.0,998.5025,997.7754287576464,29.931972133861347,29.939999999999998,2.4114441560606106,6.96,39.57
2375,0.0002,,0.06628790000000002,0.10003767500000009,3.4966666666666666,3.3118892627614525,2023-06-02 01:50:00,0.0,0.0,1.7730621070606185,77.2602738411249,19.50166357716924,0.0,0.00010252500000000001,997.3066666666667,997.7285525485486,29.93094158714188,29.921666666666667,2.4115466810606105,6.9511111111111115,39.58
2376,0.0002,,0.06628790000000002,0.10003767500000009,2.968888888888889,3.277589225374196,2023-06-02 01:51:00,0.0,0.0,1.7719782321672195,77.261624797697,19.501075360083806,0.0,0.0,998.1209090909091,997.7677882027847,29.930756519336782,29.929090909090913,2.4115466810606105,6.95125,39.6
2377,0.0002,,0.06628790000000002,0.10008892500000009,4.0287500000000005,3.3527053028367764,2023-06-02 01:52:00,0.0,0.0,1.7716394818301389,77.26222583678336,19.500012550799468,0.0,5.125e-05,997.4691666666666,997.7379260491729,29.93034753406977,29.926666666666666,2.4115979310606104,6.957777777777777,39.62
2378,0.0002,,0.06628790000000002,0.10024270000000009,3.151111111111111,3.3325458836642095,2023-06-02 01:53:00,0.0,0.0,1.7718796583825018,77.26223757289814,19.499559570335414,0.0,0.000153775,997.4391666666667,997.7080501109223,29.932312780662794,29.95,2.4117517060606106,6.95375,39.63
2379,0.0002,,0.06628790000000002,0.10024270000000009,3.0725,3.306541295297788,2023-06-02 01:54:00,0.0,0.0,1.7726169300673629,77.25941341153965,19.502630341437136,0.0,0.0,997.6872727272727,997.7059723725573,29.932081502596514,29.930000000000003,2.4117517060606106,6.953333333333333,39.65
2380,0.0002,,0.06628790000000002,0.10034520000000009,3.2666666666666666,3.302553832434676,2023-06-02 01:55:00,0.0,0.0,1.7738374697608974,77.26075273944913,19.50013659845745,0.0,0.0001025,997.6683333333334,997.7022084686348,29.934123352336858,29.9525,2.4118542060606103,6.965,39.67
2381,0.0002,,0.06628790000000002,0.10034520000000009,3.27875,3.3001734491912087,2023-06-02 01:56:00,0.0,0.0,1.774682160090939,77.26324972884514,19.496843700857934,0.0,0.0,997.35,997.6669876217712,29.935294350436504,29.945833333333336,2.4118542060606103,6.95888888888889,39.68
2382,0.0002,,0.06628790000000002,0.1004477250000001,3.207777777777778,3.290933882049866,2023-06-02 01:57:00,0.0,0.0,1.7738522465611128,77.26417820427959,19.496752322195885,0.0,0.00010252500000000001,997.6424999999999,997.6645388595941,29.93493158205952,29.93166666666667,2.4119567310606103,6.9511111111111115,39.7
2383,0.0002,,0.06628790000000002,0.1004477250000001,3.6488888888888886,3.3267293827337685,2023-06-02 01:58:00,0.0,0.0,1.773684240638537,77.26277649786722,19.49861806439132,0.0,0.0,998.5618181818182,997.7542667918166,29.935529332944473,29.94090909090909,2.4119567310606103,6.955,39.72
2384,0.0002,,0.06628790000000002,0.1006015000000001,3.6550000000000002,3.359556444460392,2023-06-02 01:59:00,0.0,0.0,1.7749591467056902,77.25957278616362,19.500020122462598,0.0,0.000153775,997.5416666666666,997.7330067793015,29.936726399650023,29.9475,2.4121105060606105,6.957777777777777,39.73
2385,0.0002,,0.06628790000000002,0.1006015000000001,4.046666666666667,3.42826746668102,2023-06-02 02:00:00,0.0,0.0,1.7746293402976094,77.25810330274827,19.500253618292,0.0,0.0,997.5725000000001,997.7169561013714,29.936053759685024,29.930000000000003,2.4121105060606105,6.96,39.75
2386,0.0002,,0.06628790000000002,0.1007040500000001,3.5425,3.4396907200129183,2023-06-02 02:01:00,0.0,0.0,1.7751779355774955,77.25934185764751,19.49880066738089,0.0,0.00010255000000000001,997.7808333333334,997.7233438245676,29.93594838371652,29.935000000000002,2.4122130560606108,6.9511111111111115,39.77
2387,0.0002,,0.06628790000000002,0.1007553250000001,3.537777777777778,3.4494994257894045,2023-06-02 02:02:00,0.0,0.0,1.7758139162445339,77.2606538019617,19.49811840057294,0.0,5.1275000000000006e-05,997.5245454545455,997.7034639875653,29.935898999890327,29.935454545454547,2.4122643310606104,6.96375,39.78
2388,0.0002,,0.06628790000000002,0.1007553250000001,4.14875,3.519424483210464,2023-06-02 02:03:00,0.0,0.0,1.7771157572959753,77.26046302442107,19.497277999269922,0.0,0.0,997.9625,997.7293675888087,29.933475766567966,29.911666666666665,2.4122643310606104,6.957777777777777,39.8
2389,0.0002,,0.06628790000000002,0.10085782500000011,3.1755555555555555,3.485037590444973,2023-06-02 02:04:00,0.0,0.0,1.7763489445931946,77.25864558823729,19.499679536603555,0.0,0.0001025,998.1349999999999,997.769930829928,29.933628189911172,29.935000000000002,2.41236683106061,6.953333333333333,39.82
2390,0.0002,,0.06628790000000002,0.10085782500000011,3.032222222222222,3.439756053622698,2023-06-02 02:05:00,0.0,0.0,1.7760403425479503,77.26008464444838,19.497879766637613,0.0,0.0,998.0291666666667,997.7958544136019,29.933765370920053,29.935000000000002,2.41236683106061,6.952500000000001,39.83
2391,0.0002,,0.06628790000000002,0.10096032500000011,3.02375,3.3981554482604284,2023-06-02 02:06:00,0.0,0.0,1.7775161026019048,77.26077682740758,19.49571438758905,0.0,0.0001025,998.13,997.8292689722417,29.933555500494712,29.93166666666667,2.4124693310606102,6.96,39.85
2392,0.0002,,0.06628790000000002,0.10096032500000011,3.0011111111111113,3.358451014545497,2023-06-02 02:07:00,0.0,0.0,1.779055799265066,77.26136630515084,19.493436025525455,0.0,0.0,997.8708333333334,997.8334254083509,29.93286661711191,29.926666666666666,2.4124693310606102,6.9575,39.87
2393,0.0002,,0.06628790000000002,0.10111412500000011,3.15125,3.337730913090947,2023-06-02 02:08:00,0.0,0.0,1.779957284475296,77.26199659290677,19.49157690567937,0.0,0.0001538,997.4816666666667,997.7982495341824,29.933913288734047,29.94333333333333,2.4126231310606103,6.954444444444444,39.88
2394,0.0002,,0.06628790000000002,0.10111412500000011,3.1733333333333333,3.321291155115186,2023-06-02 02:09:00,0.0,0.0,1.780322876508797,77.25903173672376,19.495056195924303,0.0,0.0,997.949090909091,997.8133336716734,29.933976505315187,29.934545454545454,2.4126231310606103,6.96,39.9
2395,0.0002,,0.06628790000000002,0.10111412500000011,3.2225,3.3114120396036673,2023-06-02 02:10:00,0.0,0.0,1.7793524563267702,77.26123920564241,19.49403355198589,0.0,0.0,997.4633333333333,997.7783336378394,29.933495521450332,29.929166666666664,2.4126231310606103,6.953333333333333,39.92
2396,0.0002,,0.06628790000000002,0.10116537500000011,3.3111111111111113,3.3113819467544117,2023-06-02 02:11:00,0.0,0.0,1.7767248579171013,77.26373493253642,19.49476206754076,0.0,5.125e-05,997.9191666666667,997.7924169407221,29.933479302638634,29.933333333333334,2.4126743810606106,6.956666666666667,39.93
2397,0.0002,,0.06628790000000002,0.10116537500000011,4.076666666666666,3.3879104187456375,2023-06-02 02:12:00,0.0,0.0,1.7765152480730662,77.26418717479304,19.494291135671315,0.0,0.0,997.6025,997.7734252466498,29.932464705708103,29.923333333333332,2.4126743810606106,6.95125,39.95
2398,0.0002,,0.06628790000000002,0.10131917500000011,3.5162500000000003,3.400744376871074,2023-06-02 02:13:00,0.0,0.0,1.7784760770639105,77.26374283657124,19.493351526157635,0.0,0.0001538,997.8,997.7760827219848,29.9333091442282,29.94090909090909,2.4128281810606103,6.956666666666667,39.97
2399,0.0002,,0.06628790000000002,0.10131917500000011,3.7522222222222217,3.435892161406189,2023-06-02 02:14:00,0.0,0.0,1.7789858617680714,77.26272033541476,19.49351410711844,0.0,0.0,997.3475,997.7332244497863,29.93339489647205,29.934166666666666,2.4128281810606103,6.96,39.98
2400,0.0002,,0.06628790000000002,0.10142170000000011,3.75875,3.46817794526557,2023-06-02 02:15:00,0.0,0.0,1.7797419640157681,77.26235876310663,19.491889728011405,0.0,0.00010252500000000001,997.4883333333333,997.708735338141,29.93314631591575,29.930909090909093,2.41293070606061,6.9511111111111115,40.0
2401,0.0002,,0.06628790000000002,0.10142170000000011,4.016666666666667,3.5230268174056802,2023-06-02 02:16:00,0.0,0.0,1.7809403740609662,77.26148426917123,19.492189653459253,0.0,0.0,997.6725,997.705111804327,29.93433168432417,29.945000000000004,2.41293070606061,6.9575,40.02
2402,0.0002,,0.06628790000000002,0.10147295000000012,3.41125,3.5118491356651123,2023-06-02 02:17:00,0.0,0.0,1.7816796036826659,77.26075192933436,19.492303248373517,0.0,5.125e-05,997.8475,997.7193506238942,29.933080334073576,29.921818181818182,2.4129819560606105,6.952222222222222,40.03
2403,0.0002,,0.06628790000000002,0.10147295000000012,3.382222222222222,3.4988864443208234,2023-06-02 02:18:00,0.0,0.0,1.7821635958995488,77.2615279255216,19.490845751458945,0.0,0.0,997.7391666666667,997.7213322281714,29.93510563399955,29.953333333333333,2.4129819560606105,6.954444444444444,40.05
2404,0.0002,,0.06628790000000002,0.10162672500000011,3.74,3.522997799888741,2023-06-02 02:19:00,0.0,0.0,1.7835531840410581,77.2601323305309,19.49055867476032,0.0,0.000153775,997.8191666666667,997.7311156720208,29.936845070599592,29.9525,2.4131357310606107,6.95875,40.07
2405,0.0002,,0.06628790000000002,0.10162672500000011,3.1614285714285715,3.486840877042724,2023-06-02 02:20:00,0.0,0.0,1.7857624974983237,77.25932345851817,19.48997412958251,0.0,0.0,997.4263636363637,997.700640468455,29.938706018085085,29.955454545454543,2.4131357310606107,6.96375,40.08
2406,0.0002,,0.06628790000000002,0.10162672500000011,3.5725,3.4954067893384515,2023-06-02 02:21:00,0.0,0.0,1.7868569184427443,77.25985750305794,19.488811700572647,0.0,0.0,997.7641666666667,997.706993088276,29.939668749609908,29.948333333333334,2.4131357310606107,6.96,40.1
2407,0.0002,,0.06628790000000002,0.10162672500000011,4.006666666666667,3.546532777071273,2023-06-02 02:22:00,0.0,0.0,1.786802925925021,77.26039311505806,19.48708629607776,0.0,0.0,998.07,997.7432937794483,29.939701874648915,29.94,2.4131357310606107,6.95,40.12
2408,0.0002,,0.06628790000000002,0.10178050000000011,4.2387500000000005,3.6157544993641455,2023-06-02 02:23:00,0.0,0.0,1.7864612267700581,77.25963947158455,19.48740550780114,0.0,0.000153775,998.049090909091,997.7738734924127,29.94064835385069,29.949166666666667,2.4132895060606105,6.95888888888889,40.13
2409,0.0002,,0.06628790000000002,0.10178050000000011,4.145555555555556,3.6687346049832867,2023-06-02 02:24:00,0.0,0.0,1.7855126542083737,77.25991816162458,19.488959753382314,0.0,0.0,997.3627272727273,997.7327588704442,29.940310791192893,29.937272727272727,2.4132895060606105,6.96,40.15
2410,0.0002,,0.06628790000000002,0.10178050000000011,3.5575,3.657611144484958,2023-06-02 02:25:00,0.0,0.0,1.7842451598359326,77.26219734068744,19.488346684365915,0.0,0.0,998.0808333333333,997.767566316733,29.941279712073605,29.95,2.4132895060606105,6.953333333333333,40.17
2411,0.0002,,0.06628790000000002,0.1019342750000001,3.776666666666667,3.6695166967031283,2023-06-02 02:26:00,0.0,0.0,1.7840545366099925,77.2603206655283,19.49040146615266,0.0,0.000153775,997.2841666666667,997.7192263517263,29.940651740866244,29.935000000000002,2.4134432810606103,6.954444444444444,40.18
2412,0.0002,,0.06628790000000002,0.1019342750000001,3.177777777777778,3.6203428048105932,2023-06-02 02:27:00,0.0,0.0,1.7847132801228656,77.25837494937942,19.4920633827884,0.0,0.0,997.7266666666666,997.7199703832204,29.94033656677962,29.9375,2.4134432810606103,6.96,40.2
2413,0.0002,,0.06628790000000002,0.1019342750000001,3.69125,3.6274335243295344,2023-06-02 02:28:00,0.0,0.0,1.7839451313632673,77.26008259353561,19.490911852923098,0.0,0.0,997.6183333333333,997.7098066782316,29.939469576768328,29.93166666666667,2.4134432810606103,6.953333333333333,40.22
2414,0.0002,,0.06628790000000002,0.10203682500000011,4.025555555555555,3.667245727452137,2023-06-02 02:29:00,0.0,0.0,1.7824149926770028,77.26457678218789,19.487112922717447,0.0,0.00010255000000000001,997.6618181818183,997.7050078285902,29.939704437273313,29.94181818181818,2.4135458310606106,6.95375,40.23
2415,0.0002,,0.06628790000000002,0.10203682500000011,4.29,3.7295211547069234,2023-06-02 02:30:00,0.0,0.0,1.7828922311750814,77.2645975603027,19.48585337746786,0.0,0.0,997.65,997.6995070457311,29.939983993545983,29.9425,2.4135458310606106,6.953333333333333,40.25
2416,0.0002,,0.06628790000000002,0.10208807500000011,3.8833333333333337,3.7449023725695643,2023-06-02 02:31:00,0.0,0.0,1.7865386864895807,77.26210458816773,19.48525378011561,0.0,5.125e-05,997.5475,997.684306341158,29.93915226085805,29.93166666666667,2.413597081060611,6.95375,40.27
2417,0.0002,,0.06628790000000002,0.10208807500000011,3.50375,3.720787135312607,2023-06-02 02:32:00,0.0,0.0,1.7893382624436145,77.26211461582714,19.482356855539138,0.0,0.0,997.65,997.6808757070422,29.937903701438913,29.926666666666666,2.413597081060611,6.955555555555556,40.28
2418,0.0002,,0.06628790000000002,0.10219060000000012,3.848888888888889,3.7335973106702345,2023-06-02 02:33:00,0.0,0.0,1.790394758886347,77.25772427873632,19.485960346576736,0.0,0.00010252500000000001,997.3733333333333,997.6501214696713,29.93736333129502,29.9325,2.413699606060611,6.952222222222222,40.3
2419,0.0002,,0.06628790000000002,0.10219060000000012,3.68,3.7282375796032112,2023-06-02 02:34:00,0.0,0.0,1.7911718144293494,77.2554959195235,19.48733829743153,0.0,0.0,997.14,997.5991093227041,29.936081543620062,29.924545454545456,2.413699606060611,6.96,40.32
2420,0.0002,,0.06628790000000002,0.10219060000000012,3.4877777777777776,3.704191599420668,2023-06-02 02:35:00,0.0,0.0,1.7899525498790314,77.2585832007005,19.48614550002793,0.0,0.0,997.0863636363637,997.54783475407,29.9339279347126,29.914545454545454,2.413699606060611,6.957777777777777,40.33
2421,0.0002,,0.06628790000000002,0.10219060000000012,3.4155555555555552,3.675327995034157,2023-06-02 02:36:00,0.0,0.0,1.7873177726363811,77.26226733267833,19.485192595705875,0.0,0.0,997.3508333333333,997.5281346119964,29.933618474574672,29.930833333333336,2.413699606060611,6.95,40.35
2422,0.0002,,0.06628790000000002,0.10234440000000011,3.71,3.678795195530741,2023-06-02 02:37:00,0.0,0.0,1.784321314266345,77.26388044918424,19.48532208274485,0.0,0.0001538,998.2125,997.5965711507968,29.932923293783873,29.926666666666666,2.4138534060606105,6.9655555555555555,40.37
2423,0.0002,,0.06628790000000002,0.10234440000000011,4.162222222222223,3.7271378981998886,2023-06-02 02:38:00,0.0,0.0,1.783021770178537,77.26498837625081,19.485507457486705,0.0,0.0,997.3441666666666,997.5713307023835,29.93154763107215,29.919166666666666,2.4138534060606105,6.96,40.38
2424,0.0002,,0.06628790000000002,0.10234440000000011,3.9812499999999997,3.7525491083799003,2023-06-02 02:39:00,0.0,0.0,1.7849603183860439,77.26558598334222,19.484260694543895,0.0,0.0,997.1172727272728,997.5259249048726,29.930120140692207,29.917272727272724,2.4138534060606105,6.96,40.4
2425,0.0002,,0.06628790000000002,0.10234440000000011,4.093333333333334,3.7866275308752435,2023-06-02 02:40:00,0.0,0.0,1.7890024224684735,77.26357217818266,19.48271462778528,0.0,0.0,998.11,997.5843324143854,29.931108126622984,29.94,2.4138534060606105,6.952500000000001,40.42
2426,0.0002,,0.06628790000000002,0.10249820000000011,3.4625,3.754214777787719,2023-06-02 02:41:00,0.0,0.0,1.7922802371744841,77.25899219512075,19.484031483244113,0.0,0.0001538,996.7775,997.5036491729468,29.930913980627352,29.92916666666667,2.414007206060611,6.9511111111111115,40.43
2427,0.0002,,0.06628790000000002,0.10249820000000011,3.6355555555555554,3.7423488555645026,2023-06-02 02:42:00,0.0,0.0,1.7920909081986955,77.25622524753945,19.486231900482395,0.0,0.0,997.9899999999999,997.552284255652,29.929731673473707,29.91909090909091,2.414007206060611,6.96,40.45
2428,0.0002,,0.06628790000000002,0.10249820000000011,4.026666666666667,3.7707806366747185,2023-06-02 02:43:00,0.0,0.0,1.7902916295206375,77.25878728667308,19.485109325722764,0.0,0.0,997.1441666666666,997.5114724967535,29.92909183945967,29.923333333333332,2.414007206060611,6.95125,40.47
2429,0.0002,,0.06628790000000002,0.1026520000000001,3.7125,3.7649525730072466,2023-06-02 02:44:00,0.0,0.0,1.7909440113305284,77.25949186556058,19.484056798085682,0.0,0.0001538,997.0027272727274,997.460597974351,29.92945538278643,29.932727272727274,2.4141610060606107,6.955555555555556,40.48
2430,0.0002,,0.06628790000000002,0.1026520000000001,3.6100000000000003,3.749457315706522,2023-06-02 02:45:00,0.0,0.0,1.7935319411452741,77.25952608445026,19.48082308207762,0.0,0.0,997.4333333333334,997.4578715102494,29.93034317784112,29.938333333333333,2.4141610060606107,6.97,40.5
2431,0.0002,,0.06628790000000002,0.1026520000000001,3.66375,3.7408865841358696,2023-06-02 02:46:00,0.0,0.0,1.7965819252732615,77.25847624413733,19.478792950850863,0.0,0.0,997.7891666666666,997.4910010258913,29.930892193390342,29.935833333333335,2.4141610060606107,6.967777777777778,40.52
2432,0.0002,,0.06628790000000002,0.1026520000000001,4.052222222222222,3.7720201479445046,2023-06-02 02:47:00,0.0,0.0,1.8011977219211799,77.2568822960953,19.47676565313549,0.0,0.0,997.41,997.482900923302,29.930719640717978,29.92916666666667,2.4141610060606107,6.96,40.53
2433,0.0002,,0.06628790000000002,0.1026520000000001,3.89125,3.783943133150054,2023-06-02 02:48:00,0.0,0.0,1.80496021542146,77.25461004722312,19.475836395159657,0.0,0.0,998.0436363636363,997.5389744673355,29.930193131191633,29.925454545454546,2.4141610060606107,6.96,40.55
2434,0.0002,,0.06628790000000002,0.1026520000000001,4.1755555555555555,3.823104375390604,2023-06-02 02:49:00,0.0,0.0,1.8071145396108896,77.24957942962034,19.477930930354557,0.0,0.0,997.6791666666667,997.5529936872687,29.929537454436108,29.923636363636366,2.4141610060606107,6.955555555555556,40.57
2435,0.0002,,0.06628790000000002,0.1026520000000001,3.3444444444444446,3.7752383822959876,2023-06-02 02:50:00,0.0,0.0,1.8085221951052695,77.250848431747,19.47488480998005,0.0,0.0,997.9683333333332,997.5945276518751,29.928500375659166,29.91916666666667,2.4141610060606107,6.95,40.58
2436,0.0002,,0.06628790000000002,0.1028057750000001,3.83,3.7807145440663885,2023-06-02 02:51:00,0.0,0.0,1.8071527491966854,77.25255792432125,19.475329499020113,0.0,0.000153775,997.6791666666667,997.6029915533543,29.929317004759916,29.936666666666667,2.414314781060611,6.964444444444444,40.6
2437,0.0002,,0.06628790000000002,0.1028057750000001,3.7544444444444443,3.778087534104194,2023-06-02 02:52:00,0.0,0.0,1.8046919019743577,77.25371411267717,19.475725945302806,0.0,0.0,997.4654545454546,997.5892378525642,29.930385304283924,29.94,2.414314781060611,6.965,40.62
2438,0.0002,,0.06628790000000002,0.1028057750000001,4.12375,3.8126537806937746,2023-06-02 02:53:00,0.0,0.0,1.8031873097481974,77.25533100915636,19.476077352254183,0.0,0.0,997.3141666666667,997.5617307339745,29.930596773855534,29.9325,2.414314781060611,6.96,40.63
2439,0.0002,,0.06628790000000002,0.1028057750000001,3.882222222222222,3.81961062484662,2023-06-02 02:54:00,0.0,0.0,1.8030855338429896,77.25463085789269,19.477566226838565,0.0,0.0,998.2674999999999,997.6323076605771,29.929870429803316,29.923333333333332,2.414314781060611,6.96,40.65
2440,0.0002,,0.06628790000000002,0.1028057750000001,3.67,3.8046495623619583,2023-06-02 02:55:00,0.0,0.0,1.80406536690907,77.252411873108,19.47785678986409,0.0,0.0,997.5524999999999,997.6243268945194,29.930633386822983,29.9375,2.414314781060611,6.957777777777777,40.67
2441,0.0002,,0.06628790000000002,0.1028057750000001,4.285555555555556,3.852740161681318,2023-06-02 02:56:00,0.0,0.0,1.8043380429583789,77.25288192561565,19.476559068434007,0.0,0.0,997.775,997.6393942050673,29.92838822995887,29.90818181818182,2.414314781060611,6.95,40.68
2442,0.0002,,0.06628790000000002,0.1029082750000001,4.152222222222222,3.8826883677354083,2023-06-02 02:57:00,0.0,0.0,1.8023584498376257,77.25762691204976,19.47377567504498,0.0,0.0001025,998.1345454545454,997.6889093300152,29.930049406962983,29.945000000000004,2.4144172810606106,6.95125,40.7
2443,0.0002,,0.06628790000000002,0.1029082750000001,4.1775,3.912169530961868,2023-06-02 02:58:00,0.0,0.0,1.7996597049674203,77.26397477426943,19.471245350379593,0.0,0.0,997.9208333333332,997.7121017303471,29.93146113293335,29.944166666666664,2.4144172810606106,6.953333333333333,40.72
2444,0.0002,,0.06628790000000002,0.1029082750000001,4.216666666666667,3.942619244532348,2023-06-02 02:59:00,0.0,0.0,1.7992764073958567,77.26230695973057,19.47364445923021,0.0,0.0,997.6554545454546,997.7064370118578,29.93258774691274,29.94272727272727,2.4144172810606106,6.95,40.73
2445,0.0002,,0.06628790000000002,0.10301077500000011,3.5275,3.901107320079112,2023-06-02 03:00:00,0.0,0.0,1.8001171946090635,77.26155867657528,19.472014624396405,0.0,0.0001025,998.0158333333334,997.7373766440054,29.934828972221464,29.955,2.4145197810606107,6.955555555555556,40.75
2446,0.0002,,0.06628790000000002,0.10301077500000011,4.1466666666666665,3.925663254737868,2023-06-02 03:01:00,0.0,0.0,1.8024270020232136,77.26118272350526,19.470363247776707,0.0,0.0,996.9825000000001,997.6618889796049,29.934512741665984,29.93166666666667,2.4145197810606107,6.96,40.77
2447,0.0002,,0.06628790000000002,0.10301077500000011,4.64875,3.997971929264081,2023-06-02 03:02:00,0.0,0.0,1.8054161216043891,77.25959470194778,19.46938946939172,0.0,0.0,997.7575,997.6714500816444,29.936728134166046,29.956666666666667,2.4145197810606107,6.96,40.78
2448,0.0002,,0.06628790000000002,0.10301077500000011,4.274444444444445,4.025619180782117,2023-06-02 03:03:00,0.0,0.0,1.8090702886105248,77.25732927513826,19.468906329355523,0.0,0.0,997.4891666666667,997.6532217401465,29.93655532074944,29.935000000000002,2.4145197810606107,6.9511111111111115,40.8
2449,0.0002,,0.06628790000000002,0.10301077500000011,3.868888888888889,4.0099461515927945,2023-06-02 03:04:00,0.0,0.0,1.81098095064423,77.25655380892209,19.46769783796394,0.0,0.0,997.7981818181819,997.66771774795,29.9348997886745,29.92,2.4145197810606107,6.95,40.82
2450,0.0002,,0.06628790000000002,0.10311327500000012,3.69,3.9779515364335145,2023-06-02 03:05:00,0.0,0.0,1.8122242040230052,77.25685427265864,19.46566077201305,0.0,0.0001025,997.4208333333332,997.6430293064883,29.935909809807047,29.944999999999997,2.414622281060611,6.96,40.83
2451,0.0002,,0.06628790000000002,0.10311327500000012,4.305555555555555,4.010711938345719,2023-06-02 03:06:00,0.0,0.0,1.813133226421223,77.25693837389008,19.465510471674012,0.0,0.0,997.4566666666666,997.6243930425062,29.93298549549301,29.906666666666666,2.414622281060611,6.96875,40.85
2452,0.0002,,0.06628790000000002,0.10311327500000012,4.06375,4.016015744511147,2023-06-02 03:07:00,0.0,0.0,1.8147093003159138,77.25364800235918,19.465827789859752,0.0,0.0,997.9725,997.6592037382555,29.932853612610373,29.93166666666667,2.414622281060611,6.96,40.87
2453,0.0002,,0.06628790000000002,0.10311327500000012,4.222222222222222,4.036636392282254,2023-06-02 03:08:00,0.0,0.0,1.8152745867526618,77.25299538506695,19.46578756968211,0.0,0.0,997.6550000000001,997.65878336443,29.932318251349333,29.9275,2.414622281060611,6.96,40.88
2454,0.0002,,0.06628790000000002,0.10311327500000012,3.8225,4.0152227530540285,2023-06-02 03:09:00,0.0,0.0,1.815257238765433,77.25169421779738,19.467953743480575,0.0,0.0,997.5563636363637,997.6485413916234,29.931540971668948,29.924545454545456,2.414622281060611,6.96,40.9
2455,0.0002,,0.06628790000000002,0.10311327500000012,4.194444444444445,4.0331449221930695,2023-06-02 03:10:00,0.0,0.0,1.815744357725549,77.25063539320784,19.468621899999903,0.0,0.0,997.445,997.6281872524611,29.93130354116872,29.929166666666664,2.414622281060611,6.96,40.92
2456,0.0002,,0.06628790000000002,0.10311327500000012,4.163333333333333,4.046163763307096,2023-06-02 03:11:00,0.0,0.0,1.817091322467207,77.25170135498047,19.466084563209666,0.0,0.0,997.6316666666667,997.6285351938815,29.931006520385182,29.92833333333333,2.414622281060611,6.9575,40.93
2457,0.0002,,0.06628790000000002,0.10311327500000012,4.41375,4.082922386976386,2023-06-02 03:12:00,0.0,0.0,1.8187644990017342,77.25107577538986,19.464931352016567,0.0,0.0,997.9858333333333,997.6642650078267,29.93054223198303,29.926363636363636,2.414622281060611,6.95,40.95
